1628286900000,42542.02000000,42543.01000000,42393.02000000,42423.87000000,242.53114500,1628287199999,10295649.50483084,8219,102.77986400,4363080.59772764,0
1628287200000,42423.87000000,42586.10000000,42423.87000000,42545.60000000,157.19257200,1628287499999,6684719.40276416,4983,79.05241900,3361316.92626955,0
1628287500000,42545.61000000,42609.91000000,42518.89000000,42587.07000000,69.70736700,1628287799999,2968548.22487735,3254,34.79808300,1481906.09681662,0
1628287800000,42587.07000000,42621.86000000,42573.07000000,42599.14000000,53.13798300,1628288099999,2264060.02029207,2608,28.22512800,1202608.06694992,0
1628288100000,42599.13000000,42865.20000000,42598.96000000,42791.33000000,283.87119900,1628288399999,12141382.28681889,6728,144.64376300,6184570.29078535,0
1628288400000,42791.33000000,42797.59000000,42630.00000000,42730.11000000,189.13691700,1628288699999,8075892.87112093,3971,94.17097700,4020632.52460806,0
1628288700000,42730.11000000,42748.81000000,42673.01000000,42680.93000000,90.58089800,1628288999999,3867834.71786950,2512,43.32211700,1849912.42198530,0
1628289000000,42680.93000000,42685.12000000,42576.27000000,42600.92000000,94.54411100,1628289299999,4029013.46255615,2990,45.66096000,1945794.68584718,0
1628289300000,42600.92000000,42646.40000000,42584.80000000,42645.37000000,51.18588800,1628289599999,2180952.42312079,2152,21.93911700,934876.49764357,0
1628289600000,42645.37000000,42646.22000000,42580.51000000,42643.89000000,66.04547000,1628289899999,2814824.89357899,2307,32.18299700,1371734.95770530,0
1628289900000,42643.90000000,42668.90000000,42571.31000000,42630.58000000,59.99209800,1628290199999,2555948.59781737,2603,27.18691600,1158239.77881349,0
1628290200000,42630.58000000,42740.32000000,42624.93000000,42715.45000000,61.40921100,1628290499999,2621348.24901508,2389,35.78962100,1527804.24680987,0
1628290500000,42715.45000000,42785.71000000,42692.38000000,42780.07000000,92.19710600,1628290799999,3940617.08038251,2806,49.23259500,2104153.50652358,0
1628290800000,42780.07000000,42789.00000000,42660.37000000,42686.61000000,113.68400500,1628291099999,4855526.97983500,3248,54.80363600,2340999.26539300,0
1628291100000,42683.89000000,42713.67000000,42656.29000000,42680.24000000,54.33522500,1628291399999,2319238.80071906,2613,27.24758900,1162973.50062640,0
1628291400000,42680.24000000,42748.33000000,42675.00000000,42678.95000000,45.86798100,1628291699999,1958931.25674312,1983,24.28566300,1037302.77239762,0
1628291700000,42678.95000000,42683.87000000,42571.43000000,42627.64000000,93.37226600,1628291999999,3978782.74453505,2952,43.62243200,1858625.22833912,0
1628292000000,42627.64000000,42718.32000000,42627.64000000,42710.63000000,51.20948400,1628292299999,2185145.68125678,2243,32.11566600,1370406.41761124,0
1628292300000,42710.63000000,42752.53000000,42690.71000000,42719.50000000,78.81646000,1628292599999,3367741.85898246,2846,43.18453300,1845096.30740210,0
1628292600000,42719.50000000,42821.11000000,42719.50000000,42744.03000000,112.29524500,1628292899999,4803540.53559722,2932,67.05524200,2868294.61063825,0
1628292900000,42744.03000000,42810.00000000,42699.01000000,42795.60000000,83.08957400,1628293199999,3552548.64847741,3154,43.32199700,1852354.21683335,0
1628293200000,42795.60000000,42841.69000000,42761.79000000,42801.36000000,229.04775900,1628293499999,9805388.01125480,3336,115.13924400,4928859.20868103,0
1628293500000,42801.36000000,42819.52000000,42736.43000000,42801.42000000,154.72548800,1628293799999,6619598.21903895,2898,69.39316000,2968923.40204217,0
1628293800000,42801.41000000,42820.01000000,42780.14000000,42804.99000000,202.72218800,1628294099999,8677387.34360986,3131,111.49272100,4772163.59570719,0
1628294100000,42804.87000000,42913.56000000,42764.05000000,42836.87000000,416.23933800,1628294399999,17829855.64025024,5320,251.35396800,10767072.44019013,0
1628294400000,42836.87000000,42900.00000000,42717.43000000,42726.05000000,463.60570300,1628294699999,19844119.13467803,6975,242.13430700,10365389.17706808,0
1628294700000,42726.05000000,42772.83000000,42579.16000000,42743.98000000,276.51922700,1628294999999,11797405.28285337,6686,143.26083300,6112323.93049764,0
1628295000000,42743.98000000,42865.88000000,42739.25000000,42768.79000000,306.56090100,1628295299999,13130134.06827824,5813,188.52227700,8074142.86343254,0
1628295300000,42771.99000000,42836.33000000,42668.06000000,42831.49000000,188.07335800,1628295599999,8043356.00535868,4939,107.07722800,4579035.69866020,0
1628295600000,42831.49000000,42848.39000000,42777.03000000,42800.01000000,265.69048500,1628295899999,11376688.69828231,5457,135.28865800,5793064.88866957,0
1628295900000,42800.01000000,42823.51000000,42730.37000000,42785.26000000,233.12053500,1628296199999,9976233.90967618,5482,134.24931200,5744596.08753990,0
1628296200000,42785.26000000,42847.00000000,42714.47000000,42824.16000000,207.83363800,1628296499999,8891913.31056090,4182,119.49136300,5112320.70059542,0
1628296500000,42824.16000000,42945.00000000,42824.16000000,42945.00000000,177.41653300,1628296799999,7606324.24285600,5737,138.91460100,5955659.50930369,0
1628296800000,42945.00000000,42958.04000000,42863.83000000,42938.17000000,148.66543000,1628297099999,6380428.39508350,4543,77.19352000,3313149.20118928,0
1628297100000,42938.16000000,42966.66000000,42890.02000000,42965.36000000,137.78151400,1628297399999,5916082.79130219,4547,58.56199500,2514650.80810600,0
1628297400000,42965.36000000,43179.09000000,42957.05000000,43157.23000000,402.96045000,1628297699999,17350336.91219729,11621,256.70433000,11051441.24966713,0
1628297700000,43157.24000000,43278.00000000,43079.91000000,43270.20000000,311.55983800,1628297999999,13455091.77792797,10427,171.89971400,7423559.38132866,0
1628298000000,43270.20000000,43270.20000000,42968.17000000,42973.15000000,267.51484000,1628298299999,11533702.18787644,10724,101.84774100,4391191.70502008,0
1628298300000,42973.15000000,43087.85000000,42973.15000000,43026.30000000,449.88331300,1628298599999,19365750.24004343,10078,139.87073800,6020317.70254926,0
